0.208915
0.135441
0.134003
0.093865
0.070341
0.081415
0.063477
0.026421
0.088411
0.054239
0.053994
0.052289
0.066816
0.047097
0.056262
0.035702
0.042583
0.054909
0.017119
0.035315
0.007248
0.039116
0.020086
0.049807
0.040283
0.037042
0.026377
0.033807
0.033470
0.021513
0.016828
0.017884
0.088724
0.020080
0.044186
0.020214
0.005661
0.011179
0.024589
0.044485
0.027880
0.019634
0.015928
0.022659
0.025034
0.044830
0.012546
0.039609
0.025291
0.034644
0.037470
0.012263
0.046061
0.072993
0.038790
0.014075
0.021913
0.028335
0.028244
0.013192
0.025621
0.016165
0.029559
0.028779
0.066766
0.026903
0.012145
0.020741
0.023760
0.029836
0.009737
0.046399
0.004148
0.033580
0.006487
0.024085
0.024987
0.037172
0.018548
0.026276
0.040932
0.014968
0.009966
0.017388
0.009028
0.033207
0.027923
0.006217
0.037561
0.059521
0.049140
0.052268
0.083811
0.004563
0.027963
0.014915
0.006947
0.031744
0.031656
0.019039
0.018284
0.015444
0.017543
0.031495
0.010306
0.032759
0.038054
0.004210
0.022445
0.014220
0.033742
0.012725
0.023834
0.001925
0.051849
0.018055
0.007557
0.002949
0.033587
0.031689
0.017423
0.003678
0.020048
0.015484
0.032674
0.055597
0.005978
0.021872
0.005586
0.012851
0.047087
0.005242
0.012662
0.021321
0.011286
0.004901
0.024161
0.024362
0.010876
0.012995
0.008391
0.036413
0.051975
0.002627
0.030209
0.002494
0.006715
0.005860
0.032639
0.024814
0.043908
0.019334
0.009308
0.013949
0.003084
0.028392
0.022577
0.016889
0.009856
0.004487
0.031139
0.032908
0.008033
0.006926
0.007700
0.007449
0.036310
0.007467
0.036755
0.002201
0.009093
0.013333
0.027825
0.010048
0.018672
0.006847
0.028770
0.031758
0.029068
0.001325
0.010228
0.018868
0.026624
0.003121
0.021145
0.010904
0.003483
0.031798
0.041247
0.008853
0.034313
0.018580
0.020122
0.025254
0.012026
0.012532
0.005794
0.004055
0.001985
0.018941
0.006921
0.001359
